tweet_id,customer_id,created_at,customer_text,historical_reply
2695086,757386,Sun Nov 19 17:16:11 +0000 2017,@115858 @AppleSupport Well I tried to use your calling service and after 30 minutes of waiting I was hung up on twice. What the hell?,@757386 We want to help. Join us in DM and we'll see what we might be able to do for you: https://t.co/GDrqU22YpT
2696014,757601,Sun Nov 19 19:14:41 +0000 2017,@AppleSupport 7Plus with 11.1.1 I hit update next to the apps that need updating and it stays like this. Tried with and without WiFi and nada. https://t.co/1XlYM3a7Zh,@757601 We'd like to help! Does this only occur when using cellular data? DM us here: https://t.co/GDrqU22YpT
2696076,757616,Sun Nov 19 18:06:28 +0000 2017,Is anyone else’s iPhone doing that dumb shit whenever I am playing music and get a notification the music turns all the way off!! @AppleSupport https://t.co/l5sMLBqvuG,@757616 We'd like to help. DM us the iOS version you're using. https://t.co/GDrqU22YpT
2696082,757618,Sun Nov 19 18:09:53 +0000 2017,"#maple store Khar Mumbai, India disappoints me. @AppleSupport why do i hve to pay for an insurance i don’t want that was sold as mandatory and as apple care but turns out it’s not Apple care at all. #Apple #AppleNews #AppleStore #appleindia",@757618 We'd like to look into this with you. Where was the iPhone purchase?
2697220,377534,Sun Nov 19 19:10:21 +0000 2017,@AppleSupport I just updated my iPhone 6 and it’s going slower now 😭 like when I type it freezes and has to catch up. Maybe I’m too fast? I didn’t have this problem before 😑,@377534 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
2697248,757905,Sun Nov 19 19:05:12 +0000 2017,@AppleSupport Sorry I meant mounting* not mountain. I wish I could type this on my computer but then again I can't access it.,"@757905 We understand how important the files on your computer are. We want to make sure we do everything we can to help out. Meet us over in DM, and we’ll continue working with you there. https://t.co/GDrqU22YpT"
2697279,757911,Sun Nov 19 18:45:40 +0000 2017,Love it when your laptops broken but the Apple Store can't get you in for a week😩😠 @AppleSupport,@757911 We're here to help. DM letting us know what issue you're experiencing with your Mac. We'll continue there. https://t.co/GDrqU22YpT
2697736,758015,Tue Oct 31 17:57:26 +0000 2017,@AppleSupport  fix it pls. 🗣 https://t.co/cJWrDW3e1P,@758015 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT
2698043,758084,Sun Nov 19 19:32:17 +0000 2017,"@AppleSupport Could you please throw some light .. I have almost 4 GB space but still it is showing iPhone storage full. Why? I won’t be able to take any photo etc . It is so annoying, in a month there are 2 iOS software updates which makes  phone slow  . https://t.co/KO0hoLJ7TP",@758084 We can help! Is there anything in particular that's slower than usual since the update? Reply in DM to get started. https://t.co/GDrqU22YpT
2698054,758087,Sun Nov 19 19:19:34 +0000 2017,@AppleSupport what’s the correct way to file a report about this (persistent) bug in MacOS? https://t.co/aeBZdk2vMW,"@758087 We'd love to help with any issue you're experiencing. Please let us know exactly what's occurring in the Bluetooth drop-down menu. Are you referring to the blank space? To ensure we're on the same page, which version of macOS are you using?"
2699008,758293,Sun Nov 19 20:21:36 +0000 2017,"@AppleSupport  everytime i hook my ipod to my computer it installs an update. This happens at least once a week
 Why??",@758293 Let's look into this for you. What type of update is being installed? Let us know in DM. https://t.co/GDrqU22YpT
2699038,758300,Sun Nov 19 19:52:26 +0000 2017,"Hey @116333, I think there is a bug on the @118936. When I tap in “Copy link” and then paste the text, there is a space missing between the name of the App and the URL. This makes it impossible to click when sharing. @AppleSupport @138069 @639783 https://t.co/au1jb8N9Jh","@758300 Let's take a closer look together. Which device model do you have and what's the exact iOS version number installed on it?

Tried a restart? Here's a link with those steps: https://t.co/OWRDHWSt4h

Please keep us posted on both details in DM here: https://t.co/GDrqU22YpT"
2700758,758683,Sun Nov 19 20:11:00 +0000 2017,@AppleSupport Thanks for the quick response: among other issues the general performance of phone has slowed down a lot and it takes a long time for phone to react to commands. Slow keyboard with words appearing way long after you’ve typed them in. It’s taking much longer for... (1/2),"@758683 We can certainly understand where you'd be concerned, and we want to help you figure out what's going on. Please DM us so we can gather further details. https://t.co/GDrqU22YpT"
2700919,758713,Sun Nov 19 20:19:25 +0000 2017,@AppleSupport Hi. My PC won’t recognise my phone and I can’t get my holiday photos off it. I’m out of space so desperate to empty the phone,"@758713 We'd be happy to see how we can help get your iPhone connected. When you're connecting to your computer, is your iPhone prompting you to Trust or Don't Trust the computer?"
2700982,585414,Sun Nov 19 20:33:47 +0000 2017,@AppleSupport @38453 help pls c,@585414 Hello! Thank you for contacting us for support. We'd like to help out. Let's get you in the right direction for support. Please contact our iTunes Team here: https://t.co/SDIe7UiyJN
2700993,758727,Sun Nov 19 20:36:09 +0000 2017,@AppleSupport 11.1.2,@758727 What country are you located in?  DM us back. https://t.co/GDrqU2kzhr
2702091,122191,Sun Nov 19 21:19:44 +0000 2017,@AppleSupport Currently running 11.1.2 software. It’s all apps &amp; even trying to load up safari it just a blank screen. Have to keep doing a hard reset have done so about 8 times plus a factory reset since installing new download! Went to delete a photo and touch unresponsive,"@122191 We appreciate those details as they help us with our troubleshooting steps. When you did a factory reset, did you do that from the setting menu or by connecting to iTunes on a computer? https://t.co/GDrqU22YpT"
2702140,758999,Sun Nov 19 21:02:21 +0000 2017,@AppleSupport my phone is 9.2.1 should I update it?,"@758999 Help is here! If you're able to update your device, we recommend it. Be sure to create a data backup prior to the update. Here's an article to help you get started: https://t.co/4f8hwT5to6"
2702183,136075,Sun Nov 19 21:08:49 +0000 2017,@AppleSupport It says I need to bring employment details but I don’t no what to bring could you help me via dm please,"@136075 We'd like to get you pointed in the right direction. For assistance with this, please reach out to the iPhone Upgrade Program support here: https://t.co/zJx41aKv7X https://t.co/GDrqU22YpT"
2702219,394196,Sun Nov 19 20:51:06 +0000 2017,"@AppleSupport In the new Podcast interface, when you search a name, you get 8 show hits and 8 episode hits. So, if I want to hear every episode John Doe is on, I only get 8 hits of each. Can we expand the search results? Thanks.","@394196 This would be expected behavior. If you select the show, you can then see many more episodes that are available. We'd encourage you to provide feedback using the following link if you'd like to see possible changes to this in the future: https://t.co/ltJyuSPZVF"
2703194,759273,Sun Nov 19 21:45:04 +0000 2017,"Can you please help @AppleSupport I've tried resetting my account two times, got email I'd get a text/call in 24 hours. But nothing. https://t.co/2YeqRBTT5J",@759273 Our iTunes Store team would be the best team to help with the message you're seeing. You can reach them here:  https://t.co/IBIY3vMgPj
2703201,759274,Sun Nov 19 21:41:14 +0000 2017,@AppleSupport Thanks @AppleSupport but restart did not work https://t.co/mkWNkgwGgc,"@759274 Thanks for giving that a go. Next, we'd like to meet up in DM to go into more detail. https://t.co/GDrqU22YpT"
2703209,759276,Sun Nov 19 21:34:03 +0000 2017,"@AppleSupport Yeah, tried those...including the credit card one. iPhone is locked out. Don't have a Mac. Apple Store wasn't any help.",@759276 Let's have a look at this together. Can you please DM us? https://t.co/GDrqU22YpT
2703230,759280,Sun Nov 19 21:39:24 +0000 2017,Either my phone is hacked or ios11 is going crazy. I was in the other room and my phone started playing spotify music by itself. I pick up the phone and the calculator is on While the phone is locked. 🤔 @115858 @AppleSupport,@759280 Let's see what's going on. Which version of iOS 11 are you running on it? Find that in Settings &gt; General &gt; About.
2703250,759282,Mon Nov 20 03:19:26 +0000 2017,@AppleSupport 11.1.2 (15B202),@759282 Thanks for confirming that. Send us a DM so that we can take a closer look. https://t.co/GDrqU22YpT
2705043,248164,Sun Nov 19 22:24:27 +0000 2017,@AppleSupport wasn’t 11.1.1 suppose to fix the problem of the “I” showing up as a question mark?,@248164 We'd like to help. Are you still experiencing issues with the letter when composing messages? Let us know more via DM. We'll go from there. https://t.co/GDrqU22YpT
2705055,759728,Sun Nov 19 22:22:15 +0000 2017,@AppleSupport I would like IOS to integrate alarm with location so that it does not sound in the chosen places,@759728 We appreciate your feedback and we love hearing from our customers. Please feel free to leave it here as well: https://t.co/eTPVYVFyd8
2705793,151106,Sun Nov 19 23:02:35 +0000 2017,@AppleSupport Your updated has caused old ass contacts to pop up and I can't get rid of them,@151106 We'd be happy to look into what caused those contacts to come back. Which device and OS version are you seeing this on?
2705806,759915,Sun Nov 19 22:54:05 +0000 2017,@AppleSupport was there a bug in iOS 11? Because ever since the update my phone has been freezing and losing some touch screen capabilities.,@759915 We'd be happy to help. Send a DM and we can start from there. https://t.co/GDrqU22YpT
2706845,760182,Sun Nov 19 23:44:41 +0000 2017,"@AppleSupport my phone keeps freezing, delaying, and randomly shutting off because of the new update are you guys gonna fix this or","@760182 We'd be happy to look into this with you! To start, when did you first notice this behavior? Also, what iOS version are you on? Let us know via DM: https://t.co/GDrqU22YpT"
2706871,760191,Mon Nov 20 02:01:07 +0000 2017,"@AppleSupport 64gb 6S, 11.1.1 (will update now), sometime in the updates of 11.",@760191 Let us know what happens after updating. Send us a DM to tell us if you're facing the issues still. https://t.co/GDrqU22YpT
2706883,399425,Sun Nov 19 23:18:52 +0000 2017,@AppleSupport Hi I need help with this please. Since upgrading my phone the new phone will not let me add Apple Pay. https://t.co/A3XAgNH8pt,@399425 Our Apple Pay team would be the best team to work with for trouble adding your card. You can reach out to them here:  https://t.co/IBIY3vMgPj
2707642,760381,Mon Nov 20 00:30:35 +0000 2017,@AppleSupport It just stopped turning on.,"@760381 Thanks for the reply. Which model iPhone are you using? Also, when you plug it in, is it still unresponsive?"
2709126,760766,Mon Nov 20 01:15:37 +0000 2017,@AppleSupport macbook pro 13in 2016 ran OS update and the touch bar is gone. nothing shows up on keyboards-system preferences. help needed asap,@760766 Thanks for reaching out! We've received your DM message and will respond from there to help with your MacBook Pro's Touch Bar and ensure it's working properly.
2709155,760773,Mon Nov 20 01:12:27 +0000 2017,@AppleSupport if you charge people $5 for an app don’t make an update that takes it away from me?? So take the money then take the product,"@760773 If you want, you may use the following link to report this issue and request a refund for the app. Reportaproblem: https://t.co/TnACmwZbFZ"
2709187,760783,Sat Nov 18 15:51:17 +0000 2017,@AppleSupport Thia is on iPhone 6 iOS 11.. i have just observed this but let me try restarting and will check. However i need to install the latest iOS 11.1.2,@760783 Excelent.  Please let us know if this persists after you update and restart.
2709969,760959,Mon Nov 20 01:38:08 +0000 2017,"@AppleSupport iOS 11.2 on iPhone X. It was doing this on my iPhone 7, and with 11.1. But now it seems to be failing every single time instead of just randomly.","@760959 Thanks for reaching out to us for support.That is certainly not the experience that we wanted you to have with your watch, and we are going to do everything we can to help you. When you have a free moment, please check out this link for support: https://t.co/0pM9QoGYX9"
2710493,761073,Sun Nov 26 22:57:55 +0000 2017,@AppleSupport y’all should change recently deleted photos on iCloud to 60 days instead of 30,"@761073 Thanks for taking the time to reach out to us today. If you've got a feature request you'd like to see, please let our engineers and designers know here: https://t.co/eTPVYVFyd8"
2710937,761168,Mon Nov 20 02:10:34 +0000 2017,"anyone else having faceID prob where face is recognized &amp; phone unlocks, but can’t swipe up? it goes up an inch but closes to lock screen…but phone registers as unlocked. #pita @AppleSupport #iphonex","@761168 That is not expected, for the iPhone to fail to respond, so we want to take a look at that with you.  When did this start?  Which iOS version are you running?"
2710940,761169,Mon Nov 20 02:42:20 +0000 2017,@AppleSupport Nice fix. Thanks!,@761169 No problem! Just reach out again if you need more help. Have a good one.
2711873,761386,Mon Nov 20 02:45:50 +0000 2017,@AppleSupport Software Update 11.1.2 as soon I pressed update my phone hasn’t been the same I regret it,"@761386 Can you tell us if it is happening on a specific app, or several apps?"
2711975,625284,Wed Nov 08 17:52:06 +0000 2017,@AppleSupport check DM plz!!,"@625284 We’ve received your DM, and will continue working with you there. Be on the lookout for our response shortly."
2712573,761557,Mon Nov 20 03:06:18 +0000 2017,@13071 plz get your ish together I can’t even send iMessages now! Let alone edit videos of my roommates cat. @AppleSupport y’all irking my nerves. That @125607 commercial was hella accurate. What are we gonna do about this? (This is why I have 280 characters.),@761557 We can understand how you view the concerns you have. We'd like to help. Can you DM us your device model? https://t.co/GDrqU22YpT
2712585,761562,Mon Nov 20 03:05:31 +0000 2017,@AppleSupport I dropped my iPad the side of the screen light black 3 dots,@761562 We'd like to help out. Go ahead and DM us some more details about this and we can work together. https://t.co/GDrqU22YpT
2713240,761704,Mon Nov 20 03:28:37 +0000 2017,My Mac won’t charge or turn on....sweet @AppleSupport,@761704 We'd like to help. Check out this link and DM us if it does not help: https://t.co/RqWW0duJ0U https://t.co/GDrqU22YpT
2725961,764468,Mon Nov 20 04:45:52 +0000 2017,"Btw @AppleSupport I got all my photos, Thank You😊😘😘 https://t.co/Myx2luJ3qq",@764468 You're quite welcome!
2725978,764474,Mon Nov 20 04:20:21 +0000 2017,@AppleSupport the a[?] bug is in iMessage for MacOS High Sierra as well. On the receive side. https://t.co/xKU06JYrmF,@764474 Thanks for reaching out. Do you ever see this when you send out a message?
2726848,764675,Mon Nov 20 14:52:51 +0000 2017,"@AppleSupport I know that guys :) but on ios10 last few photos taken were kept locally on device as well for longer, not full purged into the cloud.","@764675 This is expected behavior on iOS 11. If you have any other questions, please let us know."
2726854,450014,Mon Nov 20 14:33:00 +0000 2017,"@AppleSupport Hi. I was using the Belkin QI charger, I bought it for the online Apple store at the same time as my iPhone 8 Plus. Apparently it’s a battery / temperature thing? Yet I can charge past 80% on the supplied in box iPhone charger fine all the way to 100%.","@450014 Thank you for those details! We'd like to gather some additional information from you to get this resolved. Join us in DM with your current location, we can continue there. https://t.co/GDrqU22YpT"
2726858,498301,Mon Nov 20 13:58:48 +0000 2017,@AppleSupport iPhone 7,@498301 Can you tell us the version of iOS that is running on your device? Settings &gt; General &gt; About &gt; Version.
2726878,229792,Mon Nov 20 06:43:52 +0000 2017,@AppleSupport ever since pairing my watch series 3 to my iPhone 7 (11.2) the battery life has suffered badly. What can I do to improve it?,@229792 Having sufficient battery life is important. Let's try a few steps here: https://t.co/bivpdfBNJ6 Let us know if the battery life improves after giving those steps a try.
2726892,586202,Mon Nov 20 21:43:55 +0000 2017,@AppleSupport iPhone 7plus. Right after I completed my payment for my Apple Music....my music app WONT open. The screen would turn blank and just go back to the homepage.,"@586202 Have you restarted the Music app, and your iPhone since this began? This link helps with how to quit the app: https://t.co/RqqIctrDWV If so, which version of iOS are you running in Settings &gt; General &gt; About &gt; Version?"
2726919,764691,Mon Nov 20 15:31:02 +0000 2017,"@AppleSupport No, can I do that without having to buy it again?","@764691 Great question! To verify that this album is still showing in your past purchases and can be downloaded again at no cost, you'll want to follow the steps in the following guide. Let us know if you have any questions: https://t.co/I39AyMJNgb"
2726936,764696,Mon Nov 20 05:43:29 +0000 2017,why does my payment method keep getting “declined” ? it was working just fine yesterday.... it also doesn’t let me use my paypal account. i can’t download or update any apps. @AppleSupport @118936 https://t.co/yWx4Hx5NR7,"@764696 Thanks for reaching out, and we'd be glad to point you in the right direction for assistance with this. Let's reach out to our iTunes Billing team for more assistance: https://t.co/SDIe7UiyJN"
2726939,764697,Mon Nov 20 06:08:29 +0000 2017,Why does your new software have to make my iphone6 obsolete 😫 shouldn’t have upgraded. @115858 @AppleSupport,"@764697 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model are you using and what issue(s) are you experiencing exactly?"
2726944,335559,Mon Nov 20 05:38:28 +0000 2017,@AppleSupport is it just me or is everyone not able to move their cursor in email after the new iPad upgrade?,@335559 Thank you for reaching out to us. We'd like to work with you to get this issue resolved. DM us the type of iPad you are using along with the current iOS. You can also record what you are experiencing by following this article: https://t.co/prFUUw9DNx
2727029,331949,Mon Nov 20 13:37:59 +0000 2017,"@AppleSupport Yes it is the cable that came with the device and I have been using it for over a year now, and I wasn't having such issues until yesterday",@331949 Have you tested another cable to see if the problem can be reproduced?
2727034,331949,Mon Nov 20 17:44:34 +0000 2017,"@AppleSupport Well I tried some tips I got and it started charging at 20% for more than 30 minutes now, it's gone down to 19%. I don't understand why.","@331949 Thanks for keeping us updated. Can you tell us how you’re charging your iPhone? For example, a wall outlet, computer, or a different way? Direct Message us your reply using the link below: https://t.co/GDrqU22YpT"
2727053,764724,Mon Nov 20 04:45:23 +0000 2017,@115858 Flagging down @AppleSupport for this #touchbar brightness bug. Any help would be appreciated!,@764724 Let’s dig a little deeper to see what we can find out! When did you first notice this issue with the Touch Bar? Does this issue persist after you restart the Mac?
2727114,764736,Tue Oct 31 18:17:49 +0000 2017,"@AppleSupport is there a way to undo the most recent update?! My 6s is glitchy, slow, and fast to use up the battery. Horrible update.","@764736 We cannot revert to a previous version of iOS, however, we've just released iOS 11.1. Test this update and let us know."
2727131,764738,Tue Oct 31 18:02:36 +0000 2017,@AppleSupport quero saber pq esse satanás não atualiza,"@764738 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt"
2727133,256274,Tue Oct 31 18:33:56 +0000 2017,@AppleSupport 11.1 and 6s,@256274 Are you using the Control Center to control Bluetooth &amp; Wi-Fi? See how they were updated for iOS 11 here: https://t.co/vzVz37YMv0
2728075,764954,Mon Nov 20 10:48:23 +0000 2017,"@AppleSupport yall your Android app is very bad, I can't even choose a plan as once I tap on that it takes me to a blank screen and after like 4 minutes of waiting nothing loads","@764954 We want you have easy access to Apple Music on your device. Make sure that your phone has Android 4.3 (Jelly Bean) or later. Then, let's try the steps listed here: https://t.co/cQDW3CBUel Let us know how it goes."
2728077,764955,Mon Nov 20 11:10:30 +0000 2017,@AppleSupport @115858 where did the time/ date/ battery icons go? https://t.co/y8U3J5qS6Q,@764955 Having the clock and date visible is convenient. Let's work together to get this resolved. Can you DM us the type of device you are using and the iOS version? https://t.co/GDrqU22YpT
2728177,764978,Mon Nov 20 14:31:18 +0000 2017,@AppleSupport 11.1 (15B93),@764978 You can update to the newest version iOS 11.1.2 and test for a bit to see if your battery life improves.  You want to make sure to back up your iPhone before updating. This article explains how: https://t.co/4f8hwT5to6
2728207,161399,Mon Nov 20 08:11:25 +0000 2017,@AppleSupport not able to surf on facbook from yesterday from iphone 6s,"@161399 We're glad to look into this with you. Is this occurring while visiting the FaceBook website from within Safari, or using the app? Does it occur on both Wi-Fi and cellular data? So that we're on the same page, let us know which version of iOS you're using."
2728207,161399,Mon Nov 20 08:11:25 +0000 2017,@AppleSupport not able to surf on facbook from yesterday from iphone 6s,"@161399 We're glad to look into this with you. Is this occurring while visiting the FaceBook website from within Safari, or using the app? Does it occur on both Wi-Fi and cellular data? So that we're on the same page, let us know which version of iOS you're using."
2728213,764984,Mon Nov 20 08:36:22 +0000 2017,Whenever I try to a screen shot on my IPhone 8 it’s just black screen anyone else had this problem? @AppleSupport #iphone8,"@764984 We want to be sure you can take screenshots as you'd expect to. We're happy to look into this with you. 
Is the photo saved as a black photo? Does this happen in all apps?"
2729055,765165,Mon Nov 20 13:12:31 +0000 2017,"@115858 really needs to fix this glitch with the WiFi and Bluetooth buttons in the control centre.

Cc: @AppleSupport","@765165 Thank you for reaching out to us. Let’s work together to find the best course of action for this issue. To start, what device model are you using and what issue(s) are you experiencing exactly?"
2729106,765176,Mon Nov 20 13:09:26 +0000 2017,Ios güncellemesinden sonra sürekli telefon titremeye başladı menüde bişeye bakarken bunu nası kapatabilirim @AppleSupport,@765176 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
2729143,169784,Mon Nov 20 12:13:10 +0000 2017,Is there an issue with @118721 store? Can’t access it from my computer and mobile device. @115948 @AppleSupport @115858,@169784 Hi there. There are currently no known issues with the App Store. Are you still unable to access it? Let us know. We'd be happy to look into it with you.
2730337,652619,Mon Nov 20 13:53:31 +0000 2017,"@AppleSupport I wish I never upgraded to the 8plus and update the iOS! My phone worker better as a brick then a phone, here is an example, the item is 13:50 yet the clock just stops working https://t.co/uE3BIwo6jO",@652619 We want to help. Which iOS version are you on?
2731240,765661,Mon Nov 20 16:27:51 +0000 2017,@AppleSupport Tryed all that still don’t work for something to do with your updates cause my phone was working fine !! Not happy with apple at all,@765661 We want to know more about what you're setting on your iPhone. Does it show No Service or Searching in the top left corner of your Home screen? Do you see any error messages when sending a message?
2731252,765662,Mon Nov 20 15:45:14 +0000 2017,@AppleSupport I am using the slide on the side of my phone.,"@765662 When you're flipping the switch, is it showing a color?"
2731264,765665,Mon Nov 20 16:12:39 +0000 2017,@AppleSupport 76. Was on 100 30 mins ago,@765665 OK. Let's continue in DM. https://t.co/GDrqU22YpT
2731294,765675,Mon Nov 20 15:18:36 +0000 2017,Can you combine 2 Apple ID’s? @AppleSupport,"@765675 We'd be happy to answer that for you. If you have multiple Apple IDs, you can’t merge them. You can read more at our website here: https://t.co/ckptoWI7iV"
2731431,765713,Sun Nov 26 23:42:27 +0000 2017,@AppleSupport My boyfriend and I just aren’t apple to FaceTime one another. It doesn’t ring at all.,@765713 How long have you been having this issue? Did you make any changes to the devices prior to this starting?
2731450,442747,Sun Nov 26 23:25:24 +0000 2017,@applesupport,@442747 The amount of time it takes to sync will vary due to many factors including the type of content being synced and the size of that content. As long as it's syncing the content over successfully then it would be performing as expected.
2732884,766040,Mon Nov 20 16:12:31 +0000 2017,"@AppleSupport iPhone X; all bookmarks are gone from Safari. There last night; gone this morning. Have rebooted, still empty. Thoughts on how to retrieve??",@766040 Let's work together to see if we can get them back. DM us the exact iOS version on your device and we'll go from there. https://t.co/GDrqU22YpT
2732899,766044,Mon Nov 20 16:14:06 +0000 2017,@AppleSupport Hi. I just sent you a DM with a few queries regarding my Apple product. Would appreciate it if you could get back to me at the earliest through the private message feature. Thanks.,@766044 We've received your DM and we'll continue there.
2732915,263299,Mon Nov 20 16:03:38 +0000 2017,@AppleSupport : Can I install GMail app on my new McBook?,"@263299 Thanks for reaching out to us for support. Send us a DM, and we'll be happy to help. https://t.co/GDrqU22YpT"
2732917,410910,Mon Nov 20 16:16:10 +0000 2017,"@AppleSupport Happens mostly in FB and instagram. Installed and updated everything last night. Shut down phone last night, didn’t help, haven’t this a.m.",@410910 Understood! Let's see if we can delete and reinstall both FaceBook and Instagram to see if the issues persist: https://t.co/bNH7gNvF9e Let us know the results once completed.
2732957,766054,Mon Nov 20 15:21:36 +0000 2017,@AppleSupport any explanation as to why an iphone 7 plus was in perfect working condition and magically the new iphones release and my phone gets glitchier and glitchier each day until today when i can’t even send a text without my phone actually crashing?,"@766054 The 7 plus is a great iPhone.  It’s important to be able to reliably send messages, so we would like to offer some assistance.  Did this start after a specific update?  Which iOS version are you running now?"
2734092,766313,Mon Nov 20 21:44:50 +0000 2017,@AppleSupport Yes and I have checked connections.  I have read on the net that this has happened with some canon scanners but haven't read a solution.,@766313 Have you reached out to Canon to see if they have an update available for your scanner? Some macOS updates may require an update for different products and Canon may be the place to get that update. We ask as we do not see that device here: https://t.co/LOKgVKYMHs
2734114,134513,Mon Nov 20 16:32:42 +0000 2017,"Hello @AppleSupport, i saw on my contact list there are ""people"" that i doesnt added to my list, there isnt any number ect (check pic) hiw i can remove this? Its ca. 1200 contact https://t.co/XRERO6GKkq",@134513 Send us a DM and we'll have a look into this with you. We may need to take a look at what contact groups you have in contacts. https://t.co/GDrqU22YpT
2734143,766325,Mon Nov 20 22:10:43 +0000 2017,"@AppleSupport My phone doesn’t show the music. It’s saying I need to log in to stuff what is irrelevant and its slow. It’s a iPhone 7, running on iOS 11",@766325 We'd like to continue working with you via DM. Please reach out using the link below and let us know more about what you are being asked to log in to. https://t.co/GDrqU22YpT
2734387,766378,Mon Nov 20 19:31:57 +0000 2017,@AppleSupport @115858 The service at Stratford Westfield is piss poor! Get better service at a chicken and chip shop,@766378 This is not the experience we'd expect you to have.  Reach out to us via DM and let us know the details. https://t.co/GDrqU22YpT
2734394,766380,Mon Nov 20 19:41:52 +0000 2017,These boxes killing me @AppleSupport 😒,@766380 We'd like to help. What device is this happening with and what version of the software is installed?
2734399,766382,Mon Nov 20 19:42:32 +0000 2017,@AppleSupport It is enabled but it’s been 3 hours and I still don’t have any photos,@766382 Got it. Would you mind joining us in DM please? We'd like to continue our conversation there. https://t.co/GDrqU22YpT
2734444,766387,Mon Nov 20 22:08:57 +0000 2017,@AppleSupport 11.1.2,"@766387 We want to make sure we go through these steps to maximize the battery efficiency:  https://t.co/TpjqFpkUpb 

Let us know if that helps in Direct Message. https://t.co/GDrqU2kzhr"
2734470,766393,Mon Nov 20 19:17:26 +0000 2017,@AppleSupport Thank you!,@766393 You're welcome!
2736419,766823,Mon Nov 20 20:06:15 +0000 2017,why does my music stop every time i get a notification or even for no reason at all plz help i’m sick of it😩 legit happens like 5 times a minute @AppleSupport,@766823 Thanks for reaching out. Please DM us which device is having the issue. We'll start there. https://t.co/GDrqU22YpT
2739443,264984,Mon Nov 20 17:28:38 +0000 2017,@AppleSupport The latest update of high sierra,"@264984 Thanks for confirming. Next, we'd like you to boot to Recovery, choose the Disk Utility, and send us a picture so we can see what volumes are available: https://t.co/3mWPPC8cdZ"
2739444,264984,Mon Nov 20 17:15:53 +0000 2017,@AppleSupport just updated. What’s going on with this. I can’t log in. https://t.co/ogXNFcNMWL,"@264984 You've come to the right place! We'll see about getting your Mac up and running again. First, was this an update from a previous version, or were you doing the 10.13.1 update? While you're checking, read about startup screens here: https://t.co/3WncOWIQW8"
2739455,264984,Mon Nov 20 23:18:09 +0000 2017,@AppleSupport I was able to log in. Now my apps are crashing/ not importing photos.,@264984 Have you backed up or been backing up your Mac with Time Machine or another backup system? Let us know in DM. https://t.co/GDrqU22YpT
2739472,767531,Mon Nov 20 17:15:17 +0000 2017,@AppleSupport Yes! https://t.co/vYpX6WBvIV,@767531 We appreciate you checking that for us. Are you in the process of restoring an iCloud backup? https://t.co/GDrqU22YpT
2739502,767538,Mon Nov 20 17:05:58 +0000 2017,@AppleSupport I updated my phone and I’m still seeing symbols instead of emojis or words. What do I do ?,"@767538 We'd be happy to take a look!  Just to confirm, can you DM us exactly which iOS version you're currently on? https://t.co/GDrqU22YpT"
2741974,768082,Mon Nov 20 17:51:38 +0000 2017,Why the hell has my phone deleted all my contacts?! @AppleSupport,@768082 Let's take a look &amp; get this resolved. Do you use iCloud for your contacts? You can check by going to Settings &gt; [your name] &gt; iCloud and see if Contacts is selected.
2743038,768332,Tue Nov 21 04:55:02 +0000 2017,"@AppleSupport Hello, Cleaned up the memory, but it did not help",@768332 Hi there. Thanks for giving it a shot! Go ahead and send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT
2743049,768334,Mon Nov 20 18:58:03 +0000 2017,"@AppleSupport You can help me, my battery is draining so fast since last update! Today’s morning my iPhone 7’s battery went from 100% to 47% in less than 3 hours 😑",@768334 That is never what we want to hear. Let’s work together to get everything back to normal. Reach out to us in DM and we will help. https://t.co/GDrqU22YpT
2744251,768605,Mon Nov 20 19:10:16 +0000 2017,@AppleSupport Oh yeah and my notifications are not working.,@768605 We'd be happy to look into these issues with you. Could you please send us a DM with what country you're located in so we can get started? https://t.co/GDrqU22YpT
2744262,261176,Mon Nov 20 19:05:04 +0000 2017,@AppleSupport why do my calendar alerts only show upcoming event rather than specific events as on my other devices? Tried setting to change but not useful,@261176 Let's look into this for you. Can you provide an example of a specific event? Let us know in DM. https://t.co/GDrqU22YpT
2746147,769023,Mon Nov 20 21:28:35 +0000 2017,".@AppleSupport 

Why does my phone think I’m home when I’m actually 15+ miles away https://t.co/14JUmHWkew","@769023 We'll be happy to take a look into it. Does this happen in other locations, or just this one?"
2746172,769030,Mon Nov 20 21:59:43 +0000 2017,"@AppleSupport I took screenshots every time #ios1112 crashed my iPhone 7 today. So far 15, but usage was low because I was trying to recover from High Sierra crashes. https://t.co/bCEE8E7QLs",@769030 That's not the experience we'd hope you have. Let's work on this together. Send us a DM to get started: https://t.co/GDrqU22YpT
2746194,769034,Mon Nov 20 21:52:56 +0000 2017,@AppleSupport my iphone 8 plus’ screen won’t turn off (and it’s set to turn off after 1 minute). Got any ideas?,@769034 We'd like to look into this. DM us and we'll continue there. https://t.co/GDrqU22YpT
